id,connector_id,table_name,tablespace_name,num_rows,size_rows_bytes,is_partitioned
9655,45,export,public,949215.0,93011968.0,False
9656,45,part,public,186308.0,33562624.0,False
9657,45,customer,public,136943.0,29368320.0,False
9658,45,metadata,public,542.0,73728.0,False
9659,45,logger,public,291.0,114688.0,False
9660,45,objects,public,82.0,8192.0,False
9661,45,connections,public,39.0,8192.0,False
9662,45,nation,public,25.0,8192.0,False
9663,45,extended_connections,public,7.0,8192.0,False
9664,45,jobs,public,6.0,65536.0,False
9665,45,shipdate_1996,public,0.0,0.0,False
9666,45,shipdate_1997,public,0.0,0.0,False
9667,45,shipdate_1998,public,0.0,0.0,False
9668,45,_exec,public,0.0,0.0,False
9669,45,national,public,0.0,8192.0,False
9670,45,shipdate_1993,public,0.0,0.0,False
9671,45,performance_logger,public,0.0,0.0,False
9672,45,testitem,public,0.0,0.0,False
9673,45,region,public,0.0,8192.0,False
9674,45,lineitem_partitioned,public,0.0,0.0,True
9675,45,shipdate_1992,public,0.0,0.0,False
9676,45,shipdate_1994,public,0.0,0.0,False
9677,45,shipdate_1995,public,0.0,0.0,False
159,37,export,public,949215.0,93011968.0,False
160,37,part,public,186308.0,33562624.0,False
161,37,customer,public,136943.0,29368320.0,False
27,18,lineitem,public,2759790.0,464601088.0,False
28,18,orders,public,1464250.0,213770240.0,False
29,18,partsupp,public,753467.0,142958592.0,False
30,18,part,public,186308.0,33562624.0,False
31,18,customer,public,136943.0,29368320.0,False
32,18,supplier,public,10000.0,7009288192.0,False
33,18,nation,public,25.0,8192.0,False
34,18,connections,public,18.0,8192.0,False
35,18,jobs,public,2.0,32768.0,False
36,18,shipdate_1994,public,0.0,0.0,False
37,18,shipdate_1995,public,0.0,0.0,False
38,18,shipdate_1996,public,0.0,0.0,False
39,18,shipdate_1997,public,0.0,0.0,False
40,18,shipdate_1998,public,0.0,0.0,False
41,18,extended_connections,public,0.0,8192.0,False
42,18,objects,public,0.0,0.0,False
43,18,metadata,public,0.0,8192.0,False
44,18,logger,public,0.0,8192.0,False
45,18,national,public,0.0,8192.0,False
46,18,shipdate_1993,public,0.0,0.0,False
47,18,performance_logger,public,0.0,0.0,False
48,18,testitem,public,0.0,0.0,False
49,18,region,public,0.0,8192.0,False
50,18,_exec,public,0.0,0.0,False
51,18,lineitem_partitioned,public,0.0,0.0,True
52,18,shipdate_1992,public,0.0,0.0,False
162,37,metadata,public,76.0,16384.0,False
163,37,nation,public,25.0,8192.0,False
164,37,connections,public,18.0,8192.0,False
165,37,jobs,public,2.0,32768.0,False
166,37,lineitem_partitioned,public,0.0,0.0,True
167,37,shipdate_1992,public,0.0,0.0,False
168,37,shipdate_1994,public,0.0,0.0,False
169,37,shipdate_1995,public,0.0,0.0,False
170,37,shipdate_1996,public,0.0,0.0,False
171,37,shipdate_1997,public,0.0,0.0,False
172,37,shipdate_1998,public,0.0,0.0,False
173,37,extended_connections,public,0.0,8192.0,False
174,37,objects,public,0.0,8192.0,False
175,37,_exec,public,0.0,0.0,False
176,37,national,public,0.0,8192.0,False
177,37,shipdate_1993,public,0.0,0.0,False
178,37,performance_logger,public,0.0,0.0,False
179,37,testitem,public,0.0,0.0,False
180,37,logger,public,0.0,8192.0,False
181,37,region,public,0.0,8192.0,False
9678,46,Retailers,company,12279998.0,1227999800.0,False
9679,46,Visitors,company,12279996.0,1227999600.0,False
9680,46,customer,company,19999.0,1999900.0,False
105,6,customer,company,19999.0,1999900.0,False
106,6,product,company,19999.0,1999900.0,False
9681,46,product,company,19999.0,1999900.0,False
9682,46,Test,company,49999.0,4999900.0,False
9683,46,Customers,company,12279998.0,1227999800.0,False
9632,67,export,public,949215.0,93011968.0,False
9633,67,part,public,186308.0,33562624.0,False
9634,67,customer,public,136943.0,29368320.0,False
9635,67,metadata,public,542.0,73728.0,False
9636,67,logger,public,291.0,114688.0,False
9637,67,objects,public,82.0,8192.0,False
9638,67,connections,public,39.0,8192.0,False
9639,67,nation,public,25.0,8192.0,False
9640,67,extended_connections,public,7.0,8192.0,False
9641,67,jobs,public,6.0,65536.0,False
9642,67,shipdate_1996,public,0.0,0.0,False
9643,67,shipdate_1997,public,0.0,0.0,False
9644,67,shipdate_1998,public,0.0,0.0,False
9645,67,_exec,public,0.0,0.0,False
9646,67,national,public,0.0,8192.0,False
9647,67,shipdate_1993,public,0.0,0.0,False
9648,67,performance_logger,public,0.0,0.0,False
9649,67,testitem,public,0.0,0.0,False
9650,67,region,public,0.0,8192.0,False
9651,67,lineitem_partitioned,public,0.0,0.0,True
9652,67,shipdate_1992,public,0.0,0.0,False
9653,67,shipdate_1994,public,0.0,0.0,False
9654,67,shipdate_1995,public,0.0,0.0,False
7949,40,LOGMNR_SESSION_EVOLVE$,SYSAUX,0.0,0.0,False
7950,40,LOGMNR_GLOBAL$,SYSAUX,0.0,0.0,False
7951,40,LOGMNR_PDB_INFO$,SYSAUX,0.0,0.0,False
7952,40,LOGMNR_DID$,SYSAUX,0.0,0.0,False
7808,61,LOGMNR_SESSION_EVOLVE$,SYSAUX,0.0,0.0,False
7809,61,LOGMNR_GLOBAL$,SYSAUX,0.0,0.0,False
7810,61,LOGMNR_PDB_INFO$,SYSAUX,0.0,0.0,False
7811,61,LOGMNR_DID$,SYSAUX,0.0,0.0,False
7812,61,LOGMNR_UID$,SYSAUX,0.0,0.0,False
7813,61,LOGMNRGGC_GTLO,SYSTEM,0.0,0.0,False
7814,61,LOGMNRGGC_GTCS,SYSTEM,0.0,0.0,False
7815,61,LOGMNRC_DBNAME_UID_MAP,SYSAUX,0.0,0.0,False
7816,61,LOGMNR_LOG$,SYSAUX,0.0,0.0,False
7817,61,LOGMNR_PROCESSED_LOG$,SYSAUX,0.0,0.0,False
7818,61,LOGMNR_SPILL$,SYSAUX,0.0,0.0,False
7819,61,LOGMNR_AGE_SPILL$,SYSAUX,0.0,0.0,False
7820,61,LOGMNR_RESTART_CKPT_TXINFO$,SYSAUX,0.0,0.0,False
7821,61,LOGMNR_RESTART_CKPT$,SYSAUX,0.0,0.0,False
7822,61,LOGMNR_FILTER$,SYSAUX,0.0,0.0,False
7823,61,LOGMNR_SESSION_ACTIONS$,SYSAUX,0.0,0.0,False
7824,61,LOGMNR_PARAMETER$,SYSTEM,0.0,0.0,False
7825,61,LOGMNR_SESSION$,SYSTEM,0.0,0.0,False
7826,61,LOGMNR_PROFILE_TABLE_STATS$,SYSAUX,0.0,0.0,False
7827,61,LOGMNR_PROFILE_PLSQL_STATS$,SYSAUX,0.0,0.0,False
7828,61,REDO_DB,SYSAUX,1.0,100.0,False
7829,61,REDO_LOG,SYSAUX,0.0,0.0,False
7830,61,ROLLING$CONNECTIONS,SYSTEM,0.0,0.0,False
7831,61,ROLLING$DATABASES,SYSTEM,0.0,0.0,False
7832,61,ROLLING$DIRECTIVES,SYSTEM,0.0,0.0,False
7833,61,ROLLING$EVENTS,SYSTEM,0.0,0.0,False
7834,61,ROLLING$PARAMETERS,SYSTEM,0.0,0.0,False
7835,61,ROLLING$PLAN,SYSTEM,0.0,0.0,False
7836,61,ROLLING$STATISTICS,SYSTEM,0.0,0.0,False
7837,61,ROLLING$STATUS,SYSTEM,0.0,0.0,False
7838,61,MVIEW$_ADV_WORKLOAD,SYSTEM,0.0,0.0,False
7839,61,MVIEW$_ADV_BASETABLE,SYSTEM,0.0,0.0,False
7840,61,MVIEW$_ADV_SQLDEPEND,SYSTEM,0.0,0.0,False
7841,61,MVIEW$_ADV_PRETTY,SYSTEM,0.0,0.0,False
7842,61,MVIEW$_ADV_TEMP,SYSTEM,0.0,0.0,False
7843,61,MVIEW$_ADV_FILTER,SYSTEM,0.0,0.0,False
7844,61,MVIEW$_ADV_LOG,SYSTEM,0.0,0.0,False
7845,61,MVIEW$_ADV_FILTERINSTANCE,SYSTEM,0.0,0.0,False
7846,61,MVIEW$_ADV_LEVEL,SYSTEM,0.0,0.0,False
7847,61,MVIEW$_ADV_ROLLUP,SYSTEM,0.0,0.0,False
7848,61,MVIEW$_ADV_AJG,SYSTEM,0.0,0.0,False
7849,61,MVIEW$_ADV_FJG,SYSTEM,0.0,0.0,False
7850,61,MVIEW$_ADV_GC,SYSTEM,0.0,0.0,False
7851,61,MVIEW$_ADV_CLIQUE,SYSTEM,0.0,0.0,False
7852,61,MVIEW$_ADV_ELIGIBLE,SYSTEM,0.0,0.0,False
7853,61,MVIEW$_ADV_OUTPUT,SYSTEM,0.0,0.0,False
7854,61,MVIEW$_ADV_EXCEPTIONS,SYSTEM,0.0,0.0,False
7855,61,MVIEW$_ADV_PARAMETERS,SYSTEM,40.0,4000.0,False
1948,54,export,public,949215.0,93011968.0,False
1949,54,part,public,186308.0,33562624.0,False
1950,54,customer,public,136943.0,29368320.0,False
1951,54,metadata,public,242.0,24576.0,False
1952,54,logger,public,107.0,40960.0,False
1953,54,jobs,public,31.0,65536.0,False
1954,54,nation,public,25.0,8192.0,False
1955,54,objects,public,22.0,8192.0,False
1956,54,connections,public,18.0,8192.0,False
1957,54,extended_connections,public,7.0,8192.0,False
1958,54,shipdate_1996,public,0.0,0.0,False
1959,54,shipdate_1997,public,0.0,0.0,False
1960,54,shipdate_1998,public,0.0,0.0,False
1961,54,_exec,public,0.0,0.0,False
1962,54,national,public,0.0,8192.0,False
1963,54,shipdate_1993,public,0.0,0.0,False
1964,54,performance_logger,public,0.0,0.0,False
1965,54,testitem,public,0.0,0.0,False
1966,54,region,public,0.0,8192.0,False
1967,54,lineitem_partitioned,public,0.0,0.0,True
1968,54,shipdate_1992,public,0.0,0.0,False
1969,54,shipdate_1994,public,0.0,0.0,False
1970,54,shipdate_1995,public,0.0,0.0,False
1971,1,export,public,949215.0,93011968.0,False
1972,1,part,public,186308.0,33562624.0,False
1973,1,customer,public,136943.0,29368320.0,False
1974,1,metadata,public,242.0,24576.0,False
1975,1,logger,public,107.0,57344.0,False
1976,1,connections,public,39.0,8192.0,False
1977,1,jobs,public,31.0,65536.0,False
1978,1,nation,public,25.0,8192.0,False
1979,1,objects,public,22.0,8192.0,False
1980,1,extended_connections,public,7.0,8192.0,False
1981,1,shipdate_1996,public,0.0,0.0,False
1982,1,shipdate_1997,public,0.0,0.0,False
1983,1,shipdate_1998,public,0.0,0.0,False
1984,1,_exec,public,0.0,0.0,False
1985,1,national,public,0.0,8192.0,False
1986,1,shipdate_1993,public,0.0,0.0,False
1987,1,performance_logger,public,0.0,0.0,False
1988,1,testitem,public,0.0,0.0,False
1989,1,region,public,0.0,8192.0,False
1990,1,lineitem_partitioned,public,0.0,0.0,True
1991,1,shipdate_1992,public,0.0,0.0,False
1992,1,shipdate_1994,public,0.0,0.0,False
1993,1,shipdate_1995,public,0.0,0.0,False
7856,61,MVIEW$_ADV_INFO,SYSTEM,0.0,0.0,False
7857,61,MVIEW$_ADV_JOURNAL,SYSTEM,0.0,0.0,False
7858,61,MVIEW$_ADV_PLAN,SYSTEM,0.0,0.0,False
7859,61,AQ$_QUEUE_TABLES,SYSTEM,13.0,1300.0,False
7860,61,AQ$_KEY_SHARD_MAP,SYSTEM,0.0,0.0,False
7861,61,AQ$_QUEUES,SYSTEM,26.0,2600.0,False
7953,40,LOGMNR_UID$,SYSAUX,0.0,0.0,False
7954,40,LOGMNRGGC_GTLO,SYSTEM,0.0,0.0,False
7955,40,LOGMNRGGC_GTCS,SYSTEM,0.0,0.0,False
7956,40,LOGMNRC_DBNAME_UID_MAP,SYSAUX,0.0,0.0,False
7957,40,LOGMNR_LOG$,SYSAUX,0.0,0.0,False
7862,61,AQ$_SCHEDULES,SYSTEM,0.0,0.0,False
7863,61,AQ$_INTERNET_AGENTS,SYSTEM,6.0,600.0,False
7864,61,AQ$_INTERNET_AGENT_PRIVS,SYSTEM,4.0,400.0,False
7865,61,SCHEDULER_PROGRAM_ARGS_TBL,SYSTEM,0.0,0.0,False
7866,61,SCHEDULER_JOB_ARGS_TBL,SYSTEM,0.0,0.0,False
7867,61,LOGSTDBY$PARAMETERS,SYSTEM,0.0,0.0,False
7868,61,LOGSTDBY$EVENTS,SYSAUX,0.0,0.0,False
7869,61,LOGSTDBY$APPLY_MILESTONE,SYSAUX,0.0,0.0,False
7870,61,LOGSTDBY$SCN,SYSAUX,0.0,0.0,False
7871,61,LOGSTDBY$FLASHBACK_SCN,SYSAUX,0.0,0.0,False
7872,61,LOGSTDBY$PLSQL,SYSAUX,0.0,0.0,False
7873,61,LOGSTDBY$SKIP_TRANSACTION,SYSAUX,0.0,0.0,False
7874,61,LOGSTDBY$SKIP,SYSAUX,0.0,0.0,False
7875,61,LOGSTDBY$SKIP_SUPPORT,SYSAUX,418.0,41800.0,False
7876,61,LOGSTDBY$HISTORY,SYSAUX,0.0,0.0,False
7877,61,LOGSTDBY$EDS_TABLES,SYSAUX,0.0,0.0,False
7878,61,SQLPLUS_PRODUCT_PROFILE,SYSTEM,0.0,0.0,False
7879,61,HELP,SYSTEM,980.0,98000.0,False
7880,61,TEST,SYSTEM,0.0,0.0,False
7881,61,REGION,SYSTEM,5.0,500.0,False
7882,61,NATION,SYSTEM,25.0,2500.0,False
7883,61,PART,SYSTEM,2000.0,200000.0,False
7884,61,SUPPLIER,SYSTEM,100.0,10000.0,False
7885,61,PARTSUPP,SYSTEM,8000.0,800000.0,False
7886,61,CUSTOMER,SYSTEM,1500.0,150000.0,False
7887,61,ORDERS,SYSTEM,0.0,0.0,False
7888,61,LINEITEM,SYSTEM,0.0,0.0,False
7889,61,TEST_UPLOAD,SYSTEM,,,False
7890,61,EMPLOYEE,SYSTEM,,,False
7891,61,LOGMNR_GT_TAB_INCLUDE$,,,,False
7892,61,LOGMNR_GT_USER_INCLUDE$,,,,False
7893,61,LOGMNR_GT_XID_INCLUDE$,,,,False
7894,61,LOGMNRT_MDDL$,,,,False
7895,61,OL$,,,,False
7896,61,OL$HINTS,,,,False
7897,61,OL$NODES,,,,False
7898,61,LOGMNR_DICTSTATE$,,0.0,0.0,False
7899,61,LOGMNRC_GTLO,,0.0,0.0,False
7900,61,LOGMNRC_GTCS,,0.0,0.0,False
7901,61,LOGMNRC_SEQ_GG,,0.0,0.0,False
7902,61,LOGMNRC_CON_GG,,0.0,0.0,False
7903,61,LOGMNRC_CONCOL_GG,,0.0,0.0,False
7904,61,LOGMNRC_IND_GG,,0.0,0.0,False
7905,61,LOGMNRC_INDCOL_GG,,0.0,0.0,False
7906,61,LOGMNRC_SHARD_TS,,0.0,0.0,False
7907,61,LOGMNRC_TSPART,,0.0,0.0,False
7908,61,LOGMNRC_TS,,0.0,0.0,False
7909,61,LOGMNRC_GSII,,0.0,0.0,False
7910,61,LOGMNRC_GSBA,,0.0,0.0,False
7911,61,LOGMNR_SEED$,,0.0,0.0,False
7912,61,LOGMNR_DICTIONARY$,,0.0,0.0,False
7913,61,LOGMNR_OBJ$,,0.0,0.0,False
7914,61,LOGMNR_TAB$,,0.0,0.0,False
7915,61,LOGMNR_COL$,,0.0,0.0,False
7916,61,LOGMNR_ATTRCOL$,,0.0,0.0,False
7917,61,LOGMNR_TS$,,0.0,0.0,False
7918,61,LOGMNR_IND$,,0.0,0.0,False
7919,61,LOGMNR_USER$,,0.0,0.0,False
7920,61,LOGMNR_TABPART$,,0.0,0.0,False
7921,61,LOGMNR_TABSUBPART$,,0.0,0.0,False
7922,61,LOGMNR_TABCOMPART$,,0.0,0.0,False
7923,61,LOGMNR_TYPE$,,0.0,0.0,False
7924,61,LOGMNR_COLTYPE$,,0.0,0.0,False
7925,61,LOGMNR_ATTRIBUTE$,,0.0,0.0,False
7926,61,LOGMNR_LOB$,,0.0,0.0,False
7927,61,LOGMNR_CON$,,0.0,0.0,False
7928,61,LOGMNR_CONTAINER$,,0.0,0.0,False
7929,61,LOGMNR_CDEF$,,0.0,0.0,False
7930,61,LOGMNR_CCOL$,,0.0,0.0,False
7931,61,LOGMNR_ICOL$,,0.0,0.0,False
7932,61,LOGMNR_LOBFRAG$,,0.0,0.0,False
7933,61,LOGMNR_INDPART$,,0.0,0.0,False
7934,61,LOGMNR_INDSUBPART$,,0.0,0.0,False
7935,61,LOGMNR_INDCOMPART$,,0.0,0.0,False
7936,61,LOGMNR_LOGMNR_BUILDLOG,,0.0,0.0,False
7937,61,LOGMNR_NTAB$,,0.0,0.0,False
7938,61,LOGMNR_OPQTYPE$,,0.0,0.0,False
7939,61,LOGMNR_SUBCOLTYPE$,,0.0,0.0,False
7940,61,LOGMNR_KOPM$,,0.0,0.0,False
7941,61,LOGMNR_PROPS$,,0.0,0.0,False
7942,61,LOGMNR_ENC$,,0.0,0.0,False
7943,61,LOGMNR_REFCON$,,0.0,0.0,False
7944,61,LOGMNR_IDNSEQ$,,0.0,0.0,False
7945,61,LOGMNR_PARTOBJ$,,0.0,0.0,False
7946,61,LOGMNRP_CTAS_PART_MAP,,0.0,0.0,False
7947,61,LOGMNR_SHARD_TS,,0.0,0.0,False
7948,61,LOGSTDBY$APPLY_PROGRESS,,0.0,0.0,False
7958,40,LOGMNR_PROCESSED_LOG$,SYSAUX,0.0,0.0,False
7959,40,LOGMNR_SPILL$,SYSAUX,0.0,0.0,False
7960,40,LOGMNR_AGE_SPILL$,SYSAUX,0.0,0.0,False
7961,40,LOGMNR_RESTART_CKPT_TXINFO$,SYSAUX,0.0,0.0,False
7962,40,LOGMNR_RESTART_CKPT$,SYSAUX,0.0,0.0,False
7963,40,LOGMNR_FILTER$,SYSAUX,0.0,0.0,False
7964,40,LOGMNR_SESSION_ACTIONS$,SYSAUX,0.0,0.0,False
7965,40,LOGMNR_PARAMETER$,SYSTEM,0.0,0.0,False
7966,40,LOGMNR_SESSION$,SYSTEM,0.0,0.0,False
7967,40,LOGMNR_PROFILE_TABLE_STATS$,SYSAUX,0.0,0.0,False
7968,40,LOGMNR_PROFILE_PLSQL_STATS$,SYSAUX,0.0,0.0,False
7969,40,REDO_DB,SYSAUX,1.0,100.0,False
7970,40,REDO_LOG,SYSAUX,0.0,0.0,False
7971,40,ROLLING$CONNECTIONS,SYSTEM,0.0,0.0,False
7972,40,ROLLING$DATABASES,SYSTEM,0.0,0.0,False
7973,40,ROLLING$DIRECTIVES,SYSTEM,0.0,0.0,False
7974,40,ROLLING$EVENTS,SYSTEM,0.0,0.0,False
7975,40,ROLLING$PARAMETERS,SYSTEM,0.0,0.0,False
7976,40,ROLLING$PLAN,SYSTEM,0.0,0.0,False
7977,40,ROLLING$STATISTICS,SYSTEM,0.0,0.0,False
7978,40,ROLLING$STATUS,SYSTEM,0.0,0.0,False
7979,40,MVIEW$_ADV_WORKLOAD,SYSTEM,0.0,0.0,False
7980,40,MVIEW$_ADV_BASETABLE,SYSTEM,0.0,0.0,False
7981,40,MVIEW$_ADV_SQLDEPEND,SYSTEM,0.0,0.0,False
7982,40,MVIEW$_ADV_PRETTY,SYSTEM,0.0,0.0,False
7983,40,MVIEW$_ADV_TEMP,SYSTEM,0.0,0.0,False
7984,40,MVIEW$_ADV_FILTER,SYSTEM,0.0,0.0,False
7985,40,MVIEW$_ADV_LOG,SYSTEM,0.0,0.0,False
7986,40,MVIEW$_ADV_FILTERINSTANCE,SYSTEM,0.0,0.0,False
7987,40,MVIEW$_ADV_LEVEL,SYSTEM,0.0,0.0,False
7988,40,MVIEW$_ADV_ROLLUP,SYSTEM,0.0,0.0,False
7989,40,MVIEW$_ADV_AJG,SYSTEM,0.0,0.0,False
7990,40,MVIEW$_ADV_FJG,SYSTEM,0.0,0.0,False
7991,40,MVIEW$_ADV_GC,SYSTEM,0.0,0.0,False
7992,40,MVIEW$_ADV_CLIQUE,SYSTEM,0.0,0.0,False
7993,40,MVIEW$_ADV_ELIGIBLE,SYSTEM,0.0,0.0,False
7994,40,MVIEW$_ADV_OUTPUT,SYSTEM,0.0,0.0,False
7995,40,MVIEW$_ADV_EXCEPTIONS,SYSTEM,0.0,0.0,False
7996,40,MVIEW$_ADV_PARAMETERS,SYSTEM,40.0,4000.0,False
7997,40,MVIEW$_ADV_INFO,SYSTEM,0.0,0.0,False
7998,40,MVIEW$_ADV_JOURNAL,SYSTEM,0.0,0.0,False
7999,40,MVIEW$_ADV_PLAN,SYSTEM,0.0,0.0,False
8000,40,AQ$_QUEUE_TABLES,SYSTEM,13.0,1300.0,False
8001,40,AQ$_KEY_SHARD_MAP,SYSTEM,0.0,0.0,False
8002,40,AQ$_QUEUES,SYSTEM,26.0,2600.0,False
8003,40,AQ$_SCHEDULES,SYSTEM,0.0,0.0,False
8004,40,AQ$_INTERNET_AGENTS,SYSTEM,6.0,600.0,False
8005,40,AQ$_INTERNET_AGENT_PRIVS,SYSTEM,4.0,400.0,False
8006,40,SCHEDULER_PROGRAM_ARGS_TBL,SYSTEM,0.0,0.0,False
8007,40,SCHEDULER_JOB_ARGS_TBL,SYSTEM,0.0,0.0,False
8008,40,LOGSTDBY$PARAMETERS,SYSTEM,0.0,0.0,False
8009,40,LOGSTDBY$EVENTS,SYSAUX,0.0,0.0,False
8010,40,LOGSTDBY$APPLY_MILESTONE,SYSAUX,0.0,0.0,False
8011,40,LOGSTDBY$SCN,SYSAUX,0.0,0.0,False
8012,40,LOGSTDBY$FLASHBACK_SCN,SYSAUX,0.0,0.0,False
8013,40,LOGSTDBY$PLSQL,SYSAUX,0.0,0.0,False
8014,40,LOGSTDBY$SKIP_TRANSACTION,SYSAUX,0.0,0.0,False
8015,40,LOGSTDBY$SKIP,SYSAUX,0.0,0.0,False
8016,40,LOGSTDBY$SKIP_SUPPORT,SYSAUX,418.0,41800.0,False
8017,40,LOGSTDBY$HISTORY,SYSAUX,0.0,0.0,False
8018,40,LOGSTDBY$EDS_TABLES,SYSAUX,0.0,0.0,False
8019,40,SQLPLUS_PRODUCT_PROFILE,SYSTEM,0.0,0.0,False
8020,40,HELP,SYSTEM,980.0,98000.0,False
8021,40,TEST,SYSTEM,0.0,0.0,False
8022,40,REGION,SYSTEM,5.0,500.0,False
8023,40,NATION,SYSTEM,25.0,2500.0,False
8024,40,PART,SYSTEM,2000.0,200000.0,False
8025,40,SUPPLIER,SYSTEM,100.0,10000.0,False
8026,40,PARTSUPP,SYSTEM,8000.0,800000.0,False
8027,40,CUSTOMER,SYSTEM,1500.0,150000.0,False
8028,40,ORDERS,SYSTEM,0.0,0.0,False
8029,40,LINEITEM,SYSTEM,0.0,0.0,False
8030,40,TEST_UPLOAD,SYSTEM,,,False
8031,40,EMPLOYEE,SYSTEM,,,False
8032,40,LOGMNR_GT_TAB_INCLUDE$,,,,False
8033,40,LOGMNR_GT_USER_INCLUDE$,,,,False
8034,40,LOGMNR_GT_XID_INCLUDE$,,,,False
8035,40,LOGMNRT_MDDL$,,,,False
8036,40,OL$,,,,False
8037,40,OL$HINTS,,,,False
8038,40,OL$NODES,,,,False
8039,40,LOGMNR_DICTSTATE$,,0.0,0.0,False
8040,40,LOGMNRC_GTLO,,0.0,0.0,False
8041,40,LOGMNRC_GTCS,,0.0,0.0,False
8042,40,LOGMNRC_SEQ_GG,,0.0,0.0,False
8043,40,LOGMNRC_CON_GG,,0.0,0.0,False
8044,40,LOGMNRC_CONCOL_GG,,0.0,0.0,False
8045,40,LOGMNRC_IND_GG,,0.0,0.0,False
8046,40,LOGMNRC_INDCOL_GG,,0.0,0.0,False
8047,40,LOGMNRC_SHARD_TS,,0.0,0.0,False
8048,40,LOGMNRC_TSPART,,0.0,0.0,False
8049,40,LOGMNRC_TS,,0.0,0.0,False
8050,40,LOGMNRC_GSII,,0.0,0.0,False
8051,40,LOGMNRC_GSBA,,0.0,0.0,False
8052,40,LOGMNR_SEED$,,0.0,0.0,False
8053,40,LOGMNR_DICTIONARY$,,0.0,0.0,False
8054,40,LOGMNR_OBJ$,,0.0,0.0,False
8055,40,LOGMNR_TAB$,,0.0,0.0,False
8056,40,LOGMNR_COL$,,0.0,0.0,False
8057,40,LOGMNR_ATTRCOL$,,0.0,0.0,False
8058,40,LOGMNR_TS$,,0.0,0.0,False
8059,40,LOGMNR_IND$,,0.0,0.0,False
8060,40,LOGMNR_USER$,,0.0,0.0,False
8061,40,LOGMNR_TABPART$,,0.0,0.0,False
8062,40,LOGMNR_TABSUBPART$,,0.0,0.0,False
8063,40,LOGMNR_TABCOMPART$,,0.0,0.0,False
8064,40,LOGMNR_TYPE$,,0.0,0.0,False
8065,40,LOGMNR_COLTYPE$,,0.0,0.0,False
8066,40,LOGMNR_ATTRIBUTE$,,0.0,0.0,False
8067,40,LOGMNR_LOB$,,0.0,0.0,False
8068,40,LOGMNR_CON$,,0.0,0.0,False
8069,40,LOGMNR_CONTAINER$,,0.0,0.0,False
8070,40,LOGMNR_CDEF$,,0.0,0.0,False
8071,40,LOGMNR_CCOL$,,0.0,0.0,False
8072,40,LOGMNR_ICOL$,,0.0,0.0,False
8073,40,LOGMNR_LOBFRAG$,,0.0,0.0,False
8074,40,LOGMNR_INDPART$,,0.0,0.0,False
8075,40,LOGMNR_INDSUBPART$,,0.0,0.0,False
8076,40,LOGMNR_INDCOMPART$,,0.0,0.0,False
8077,40,LOGMNR_LOGMNR_BUILDLOG,,0.0,0.0,False
8078,40,LOGMNR_NTAB$,,0.0,0.0,False
8079,40,LOGMNR_OPQTYPE$,,0.0,0.0,False
8080,40,LOGMNR_SUBCOLTYPE$,,0.0,0.0,False
8081,40,LOGMNR_KOPM$,,0.0,0.0,False
8082,40,LOGMNR_PROPS$,,0.0,0.0,False
8083,40,LOGMNR_ENC$,,0.0,0.0,False
8084,40,LOGMNR_REFCON$,,0.0,0.0,False
8085,40,LOGMNR_IDNSEQ$,,0.0,0.0,False
8086,40,LOGMNR_PARTOBJ$,,0.0,0.0,False
8087,40,LOGMNRP_CTAS_PART_MAP,,0.0,0.0,False
8088,40,LOGMNR_SHARD_TS,,0.0,0.0,False
8089,40,LOGSTDBY$APPLY_PROGRESS,,0.0,0.0,False
9684,53,REDO_DB,SYSAUX,1.0,100.0,False
9685,53,TEST,SYSTEM,0.0,0.0,False
9686,53,REGION,SYSTEM,5.0,500.0,False
9687,53,NATION,SYSTEM,25.0,2500.0,False
9688,53,PART,SYSTEM,2000.0,200000.0,False
9689,53,SUPPLIER,SYSTEM,100.0,10000.0,False
9690,53,PARTSUPP,SYSTEM,8000.0,800000.0,False
9691,53,CUSTOMER,SYSTEM,1500.0,150000.0,False
9692,53,ORDERS,SYSTEM,0.0,0.0,False
9693,53,LINEITEM,SYSTEM,0.0,0.0,False
9694,53,TEST_UPLOAD,SYSTEM,,,False
9695,53,EMPLOYEE,SYSTEM,,,False
9742,84,jobs,kinisi,0.0,0.0,False
9276,36,Retailers,company,12279998.0,1227999800.0,False
9277,36,Visitors,company,12279996.0,1227999600.0,False
9278,36,customer,company,19999.0,1999900.0,False
9279,36,product,company,19999.0,1999900.0,False
9280,36,Test,company,49999.0,4999900.0,False
9281,36,Customers,company,12279998.0,1227999800.0,False
9176,64,export,public,949215.0,93011968.0,False
9177,64,part,public,186308.0,33562624.0,False
9178,64,customer,public,136943.0,29368320.0,False
9179,64,metadata,public,644.0,73728.0,False
9180,64,logger,public,215.0,90112.0,False
9181,64,objects,public,80.0,8192.0,False
9182,64,connections,public,39.0,8192.0,False
9183,64,nation,public,25.0,8192.0,False
9184,64,extended_connections,public,7.0,8192.0,False
9185,64,jobs,public,5.0,90112.0,False
9186,64,shipdate_1996,public,0.0,0.0,False
9187,64,shipdate_1997,public,0.0,0.0,False
9188,64,shipdate_1998,public,0.0,0.0,False
9189,64,_exec,public,0.0,0.0,False
9190,64,national,public,0.0,8192.0,False
9191,64,shipdate_1993,public,0.0,0.0,False
9192,64,performance_logger,public,0.0,0.0,False
9193,64,testitem,public,0.0,0.0,False
